Timestamp,Float1,Float2,Float3,Float4
2025-11-22 15:11:23.985,98213.3984375,98162.5390625,98161.625,98164.6484375
2025-11-22 15:11:24.135,98213.2421875,98163.5,98162.21875,98164.9609375
2025-11-22 15:11:24.285,98213.0859375,98163.5,98161.8828125,98164.6015625
2025-11-22 15:11:24.435,98213.0625,98163.4921875,98161.9296875,98164.953125
2025-11-22 15:11:24.585,98213.1953125,98164.4453125,98160.546875,98164.8828125
2025-11-22 15:11:24.775,98213.8359375,98163.09375,98161.6953125,98165.3125
2025-11-22 15:11:24.915,98213.9140625,98162.796875,98161.3671875,98165.7734375
2025-11-22 15:11:25.094,98212.875,98162.5234375,98161.3203125,98164.796875
2025-11-22 15:11:25.274,98213.75,98163.3828125,98161.4765625,98164.09375
2025-11-22 15:11:25.395,98213.90625,98162.7734375,98162.40625,98164.765625
2025-11-22 15:11:25.544,98213.3828125,98162.6484375,98161.0234375,98163.1171875
2025-11-22 15:11:25.723,98212.8671875,98163.140625,98161.1484375,98164.59375
2025-11-22 15:11:25.854,98212.8671875,98162.9921875,98161.7265625,98165.046875
2025-11-22 15:11:26.023,98213.5625,98163.1171875,98161.7890625,98164.578125
2025-11-22 15:11:26.146,98213.1171875,98163.3046875,98162.3046875,98165.046875
2025-11-22 15:11:26.296,98212.8515625,98162.765625,98162.1484375,98164.9296875
2025-11-22 15:11:26.445,98214.3203125,98163.5078125,98162.1171875,98164.8359375
2025-11-22 15:11:26.595,98213.75,98162.625,98161.328125,98165.6953125
2025-11-22 15:11:26.745,98214.15625,98163.5390625,98161.75,98164.1640625
2025-11-22 15:11:26.909,98212.9375,98163.0234375,98161.8828125,98164.1640625
2025-11-22 15:11:27.075,98212.7578125,98163.0234375,98161.765625,98164.5
2025-11-22 15:11:27.225,98214.1875,98162.703125,98161.4765625,98164.59375
2025-11-22 15:11:27.376,98213.046875,98162.953125,98161.875,98165.0625
2025-11-22 15:11:27.525,98213.5390625,98163.546875,98162.3984375,98164.328125
2025-11-22 15:11:27.675,98213.0234375,98162.8828125,98162.578125,98165.0390625
2025-11-22 15:11:27.824,98213.125,98163.640625,98161.75,98164.796875
2025-11-22 15:11:27.996,98213.6171875,98162.703125,98161.203125,98164.359375
2025-11-22 15:11:28.214,98213.203125,98163.7109375,98161.28125,98164.0
2025-11-22 15:11:28.396,98212.90625,98163.5546875,98161.65625,98165.265625
2025-11-22 15:11:28.544,98213.0390625,98163.5546875,98161.3359375,98165.03125
2025-11-22 15:11:28.694,98213.09375,98163.6484375,98161.859375,98164.984375
2025-11-22 15:11:28.846,98213.5859375,98163.796875,98161.859375,98164.6171875
2025-11-22 15:11:28.994,98213.09375,98162.8359375,98161.703125,98163.8515625
2025-11-22 15:11:29.144,98212.859375,98163.328125,98161.625,98164.8359375
2025-11-22 15:11:29.296,98212.9453125,98163.296875,98162.3515625,98165.90625
2025-11-22 15:11:29.445,98212.8125,98163.296875,98161.7890625,98164.59375
2025-11-22 15:11:29.604,98213.125,98162.953125,98161.015625,98164.71875
2025-11-22 15:11:29.744,98213.0703125,98162.4609375,98160.9375,98164.234375
2025-11-22 15:11:29.894,98212.5078125,98162.4609375,98161.375,98164.4296875
2025-11-22 15:11:30.076,98213.0703125,98164.109375,98162.515625,98164.375
2025-11-22 15:11:30.254,98212.65625,98163.2734375,98161.78125,98165.1484375
2025-11-22 15:11:30.404,98213.140625,98163.078125,98161.7109375,98165.4765625
2025-11-22 15:11:30.554,98213.3515625,98161.96875,98161.1328125,98164.8046875
2025-11-22 15:11:30.706,98213.7578125,98163.421875,98161.5,98164.6875
2025-11-22 15:11:30.854,98212.8828125,98162.453125,98162.2578125,98165.921875
2025-11-22 15:11:31.034,98213.34375,98162.453125,98161.34375,98164.4609375
2025-11-22 15:11:31.194,98213.3828125,98164.34375,98162.015625,98164.2421875
2025-11-22 15:11:31.334,98213.3046875,98163.2265625,98161.5234375,98164.359375
2025-11-22 15:11:31.484,98212.6640625,98163.2734375,98161.640625,98164.203125
2025-11-22 15:11:31.634,98212.7421875,98162.09375,98161.6875,98164.5390625
2025-11-22 15:11:31.784,98212.7109375,98162.8203125,98162.296875,98164.6640625
2025-11-22 15:11:31.936,98213.609375,98163.640625,98162.109375,98164.6328125
2025-11-22 15:11:32.086,98213.609375,98163.9765625,98161.515625,98164.9609375
2025-11-22 15:11:32.236,98213.4140625,98162.515625,98161.59375,98165.2734375
2025-11-22 15:11:32.386,98213.1015625,98162.71875,98162.4921875,98165.6796875
2025-11-22 15:11:32.536,98212.8359375,98162.390625,98161.421875,98164.296875
2025-11-22 15:11:32.686,98212.875,98162.390625,98161.703125,98164.421875
2025-11-22 15:11:32.836,98213.9609375,98163.5859375,98161.890625,98164.8359375
2025-11-22 15:11:32.984,98212.796875,98162.875,98161.484375,98164.71875
2025-11-22 15:11:33.164,98213.0546875,98162.875,98162.2421875,98165.3203125
2025-11-22 15:11:33.314,98213.4375,98163.3359375,98161.7734375,98164.5234375
2025-11-22 15:11:33.465,98212.84375,98162.890625,98161.109375,98164.4765625
2025-11-22 15:11:33.616,98213.1015625,98163.3359375,98162.234375,98164.1171875
2025-11-22 15:11:33.766,98213.1875,98163.34375,98162.15625,98164.71875
2025-11-22 15:11:33.944,98213.1328125,98163.34375,98160.65625,98164.0234375
2025-11-22 15:11:34.154,98212.984375,98162.484375,98161.3828125,98165.1171875
2025-11-22 15:11:34.306,98213.25,98162.1328125,98162.2421875,98164.765625
2025-11-22 15:11:34.486,98212.984375,98163.5625,98161.9453125,98164.1171875
2025-11-22 15:11:34.636,98212.546875,98162.375,98161.8984375,98163.8515625
2025-11-22 15:11:34.785,98212.734375,98163.6640625,98161.53125,98164.328125
2025-11-22 15:11:34.936,98213.5078125,98163.71875,98161.3046875,98164.265625
2025-11-22 15:11:35.144,98212.4765625,98163.2421875,98161.5859375,98164.1484375
2025-11-22 15:11:35.236,98212.984375,98163.4375,98161.6640625,98165.078125
2025-11-22 15:11:35.416,98212.59375,98163.0859375,98161.046875,98163.8515625
2025-11-22 15:11:35.564,98213.5,98162.375,98162.1953125,98164.0625
2025-11-22 15:11:35.714,98212.3359375,98163.21875,98161.046875,98164.0625
2025-11-22 15:11:35.866,98212.71875,98162.5546875,98161.671875,98164.296875
2025-11-22 15:11:36.016,98212.7734375,98162.703125,98160.859375,98163.65625
2025-11-22 15:11:36.166,98212.5234375,98163.71875,98162.1328125,98164.1328125
2025-11-22 15:11:36.346,98213.921875,98163.1015625,98161.8515625,98163.9375
2025-11-22 15:11:36.496,98212.703125,98162.5859375,98161.4296875,98164.0859375
2025-11-22 15:11:36.676,98212.65625,98163.0703125,98162.1875,98164.1328125
2025-11-22 15:11:36.826,98212.421875,98162.1640625,98161.1171875,98164.203125
2025-11-22 15:11:36.976,98212.859375,98163.421875,98161.734375,98164.890625
2025-11-22 15:11:37.156,98212.4765625,98162.4453125,98161.609375,98164.5546875
2025-11-22 15:11:37.306,98213.8671875,98163.8515625,98161.609375,98164.7734375
2025-11-22 15:11:37.454,98212.7265625,98163.234375,98161.1875,98165.546875
2025-11-22 15:11:37.633,98212.34375,98163.703125,98161.875,98164.421875
2025-11-22 15:11:37.754,98213.4140625,98163.8046875,98162.1875,98164.4453125
2025-11-22 15:11:37.906,98212.171875,98163.609375,98161.6640625,98164.359375
2025-11-22 15:11:38.087,98212.203125,98163.34375,98161.6640625,98165.5546875
2025-11-22 15:11:38.236,98213.15625,98163.1484375,98161.046875,98164.40625
2025-11-22 15:11:38.416,98212.6328125,98162.6640625,98161.640625,98164.8515625
2025-11-22 15:11:38.564,98212.84375,98163.078125,98160.9140625,98165.25
2025-11-22 15:11:38.714,98212.625,98163.6953125,98161.0234375,98164.5390625
2025-11-22 15:11:38.864,98212.625,98163.6953125,98161.0234375,98164.5390625
2025-11-22 15:11:39.014,98213.09375,98163.03125,98161.8515625,98164.8515625
2025-11-22 15:11:39.272,98211.890625,98162.5859375,98161.921875,98164.8515625
2025-11-22 15:11:39.434,98212.53125,98163.5234375,98161.890625,98164.8671875
2025-11-22 15:11:39.584,98212.40625,98162.9609375,98162.1796875,98164.8203125
2025-11-22 15:11:39.734,98213.5078125,98163.7265625,98161.453125,98165.0859375
2025-11-22 15:11:39.974,98212.9140625,98162.671875,98161.5625,98165.25
2025-11-22 15:11:40.125,98213.2265625,98162.4375,98161.6875,98164.6484375
2025-11-22 15:11:40.350,98212.53125,98162.3671875,98161.1953125,98164.7421875
2025-11-22 15:11:40.514,98212.3515625,98162.390625,98162.0546875,98164.859375
2025-11-22 15:11:40.666,98213.2109375,98162.6328125,98161.3984375,98164.8125
2025-11-22 15:11:40.816,98212.765625,98163.8828125,98161.4765625,98165.1640625
2025-11-22 15:11:40.966,98212.8984375,98161.8828125,98161.703125,98164.3125
2025-11-22 15:11:41.206,98212.8125,98162.7421875,98161.890625,98164.6953125
2025-11-22 15:11:41.356,98212.375,98162.953125,98160.2734375,98164.3046875
2025-11-22 15:11:41.506,98212.2421875,98162.8125,98161.0,98164.28125
2025-11-22 15:11:41.654,98212.7578125,98162.34375,98161.203125,98164.6875
2025-11-22 15:11:41.804,98212.2421875,98163.9921875,98161.4921875,98164.140625
2025-11-22 15:11:41.969,98212.7578125,98162.6640625,98160.6953125,98164.2890625
2025-11-22 15:11:42.134,98212.9765625,98163.4375,98161.546875,98164.4140625
2025-11-22 15:11:42.285,98212.5078125,98162.5234375,98162.15625,98164.7734375
2025-11-22 15:11:42.436,98213.03125,98162.75,98161.0234375,98164.6171875
2025-11-22 15:11:42.586,98212.453125,98163.8046875,98161.0234375,98163.921875
2025-11-22 15:11:42.736,98212.4921875,98162.40625,98161.890625,98164.8046875
2025-11-22 15:11:42.884,98212.46875,98163.515625,98161.4453125,98164.0625
2025-11-22 15:11:43.060,98212.2109375,98162.6484375,98161.609375,98164.859375
2025-11-22 15:11:43.244,98212.5,98162.3984375,98161.3828125,98164.546875
2025-11-22 15:11:43.396,98212.890625,98162.5234375,98162.1875,98165.6171875
2025-11-22 15:11:43.606,98212.7109375,98163.5078125,98162.4453125,98164.421875
2025-11-22 15:11:43.756,98212.6484375,98163.3828125,98160.8046875,98164.421875
2025-11-22 15:11:43.906,98212.2578125,98163.4375,98161.1953125,98164.2890625
2025-11-22 15:11:44.056,98212.3046875,98162.7265625,98161.3359375,98164.265625
2025-11-22 15:11:44.206,98212.2109375,98162.9921875,98160.84375,98164.6953125
2025-11-22 15:11:44.356,98212.390625,98162.53125,98161.046875,98164.171875
2025-11-22 15:11:44.506,98212.859375,98162.78125,98162.390625,98164.296875
2025-11-22 15:11:44.682,98211.9375,98162.96875,98162.0625,98164.625
2025-11-22 15:11:44.836,98213.2265625,98162.703125,98160.9140625,98164.4453125
2025-11-22 15:11:44.986,98212.7578125,98162.8515625,98161.765625,98164.4453125
2025-11-22 15:11:45.166,98213.3125,98162.71875,98161.1171875,98165.2578125
2025-11-22 15:11:45.344,98212.484375,98163.1171875,98160.90625,98164.1796875
2025-11-22 15:11:45.555,98212.484375,98162.8046875,98161.1328125,98164.6328125
2025-11-22 15:11:45.705,98212.3828125,98162.359375,98161.2578125,98165.4453125
2025-11-22 15:11:45.856,98212.6875,98163.0234375,98162.1484375,98164.3046875
2025-11-22 15:11:46.006,98212.453125,98163.59375,98162.3515625,98164.234375
2025-11-22 15:11:46.155,98212.0234375,98162.21875,98161.2109375,98164.6640625
2025-11-22 15:11:46.306,98213.2421875,98161.96875,98161.8671875,98164.3515625
2025-11-22 15:11:46.454,98212.078125,98163.078125,98162.4140625,98164.3515625
2025-11-22 15:11:46.606,98212.125,98162.7265625,98161.5546875,98164.65625
2025-11-22 15:11:46.757,98211.6640625,98162.6015625,98160.703125,98164.015625
2025-11-22 15:11:46.936,98212.3828125,98163.4375,98161.3203125,98164.8359375
2025-11-22 15:11:47.085,98212.25,98162.140625,98160.84375,98164.6953125
2025-11-22 15:11:47.235,98213.1796875,98162.46875,98161.625,98164.4609375
2025-11-22 15:11:47.392,98212.09375,98163.0546875,98161.1640625,98165.2421875
2025-11-22 15:11:47.536,98213.1796875,98162.53125,98161.6015625,98164.2890625
2025-11-22 15:11:47.685,98212.84375,98162.3203125,98161.578125,98164.7421875
2025-11-22 15:11:47.836,98212.2734375,98163.2734375,98161.8984375,98164.453125
2025-11-22 15:11:47.986,98212.328125,98162.0546875,98161.453125,98164.265625
2025-11-22 15:11:48.136,98213.1953125,98162.71875,98160.875,98164.859375
2025-11-22 15:11:48.285,98212.8046875,98162.328125,98161.8359375,98165.6484375
2025-11-22 15:11:48.466,98212.3828125,98162.6875,98160.59375,98164.578125
2025-11-22 15:11:48.616,98212.3203125,98163.0078125,98160.9609375,98165.0625
2025-11-22 15:11:48.766,98212.6875,98161.8984375,98161.0859375,98163.9375
2025-11-22 15:11:48.916,98212.3203125,98162.8671875,98161.671875,98164.90625
2025-11-22 15:11:49.066,98212.5546875,98162.8671875,98161.203125,98164.1640625
2025-11-22 15:11:49.216,98212.515625,98162.5234375,98160.8359375,98164.2421875
2025-11-22 15:11:49.366,98212.3359375,98162.9921875,98161.3125,98163.953125
2025-11-22 15:11:49.539,98211.8984375,98163.2421875,98161.703125,98164.3125
2025-11-22 15:11:49.696,98212.140625,98162.3828125,98160.609375,98164.265625
2025-11-22 15:11:49.846,98212.65625,98162.9765625,98160.6875,98164.515625
2025-11-22 15:11:49.996,98212.09375,98162.578125,98160.890625,98164.2265625
2025-11-22 15:11:50.146,98211.796875,98162.515625,98161.4921875,98164.3984375
2025-11-22 15:11:50.295,98212.2421875,98162.578125,98161.9609375,98164.1796875
2025-11-22 15:11:50.445,98212.703125,98162.265625,98161.1953125,98164.2578125
2025-11-22 15:11:50.599,98212.3515625,98162.4375,98162.0234375,98165.4296875
2025-11-22 15:11:50.805,98213.125,98162.8984375,98161.21875,98164.546875
2025-11-22 15:11:50.955,98212.0859375,98162.6015625,98161.1953125,98164.4921875
2025-11-22 15:11:51.165,98212.765625,98163.2890625,98161.921875,98165.15625
2025-11-22 15:11:51.257,98212.3359375,98162.671875,98160.5390625,98164.15625
2025-11-22 15:11:51.437,98212.71875,98162.9609375,98161.1953125,98164.609375
2025-11-22 15:11:51.586,98212.0703125,98163.5078125,98161.6328125,98164.9375
2025-11-22 15:11:51.736,98212.03125,98162.5,98161.5,98165.4921875
2025-11-22 15:11:51.915,98212.34375,98163.2890625,98161.9609375,98164.6015625
2025-11-22 15:11:52.065,98212.890625,98162.3046875,98160.46875,98165.5078125
2025-11-22 15:11:52.246,98212.3984375,98163.09375,98161.875,98164.859375
2025-11-22 15:11:52.396,98212.609375,98162.8359375,98161.7421875,98164.34375
2025-11-22 15:11:52.576,98212.140625,98162.0234375,98161.3515625,98164.21875
2025-11-22 15:11:52.771,98211.8203125,98162.0234375,98161.96875,98163.859375
2025-11-22 15:11:52.936,98211.6640625,98162.8984375,98161.296875,98164.5703125
2025-11-22 15:11:53.116,98212.484375,98162.9921875,98161.25,98164.359375
2025-11-22 15:11:53.310,98213.0078125,98162.1328125,98160.4921875,98164.671875
2025-11-22 15:11:53.475,98212.5625,98162.59375,98161.390625,98163.9375
2025-11-22 15:11:53.625,98212.0234375,98162.2734375,98160.8984375,98164.203125
2025-11-22 15:11:53.775,98212.59375,98162.2734375,98161.4453125,98164.796875
2025-11-22 15:11:53.925,98211.8203125,98163.734375,98160.9765625,98164.265625
2025-11-22 15:11:54.075,98212.9765625,98162.3515625,98160.703125,98164.1484375
2025-11-22 15:11:54.257,98212.140625,98162.4765625,98161.2734375,98164.6953125
2025-11-22 15:11:54.406,98212.2734375,98162.609375,98161.015625,98164.171875
2025-11-22 15:11:54.556,98212.53125,98162.3125,98160.640625,98164.6171875
2025-11-22 15:11:54.707,98212.296875,98161.1875,98161.609375,98164.1015625
2025-11-22 15:11:54.857,98211.8046875,98163.3046875,98161.390625,98164.2265625
2025-11-22 15:11:55.006,98211.9375,98162.3203125,98161.1640625,98164.9296875
2025-11-22 15:11:55.155,98212.5390625,98163.03125,98162.234375,98165.140625
2025-11-22 15:11:55.307,98212.484375,98162.453125,98161.375,98164.59375
2025-11-22 15:11:55.486,98212.2734375,98162.3515625,98161.328125,98164.1171875
2025-11-22 15:11:55.636,98211.953125,98162.2265625,98161.2109375,98164.1171875
2025-11-22 15:11:55.786,98212.203125,98162.1015625,98160.921875,98164.1640625
2025-11-22 15:11:55.937,98211.8984375,98162.6796875,98161.1328125,98164.125
2025-11-22 15:11:56.087,98211.953125,98162.4375,98161.3984375,98164.171875
2025-11-22 15:11:56.237,98212.34375,98161.921875,98160.5390625,98164.5703125
2025-11-22 15:11:56.385,98211.7734375,98162.6640625,98160.6640625,98164.5078125
2025-11-22 15:11:56.536,98212.4140625,98163.234375,98161.796875,98165.390625
2025-11-22 15:11:56.717,98211.75,98162.25,98161.3515625,98164.578125
2025-11-22 15:11:56.866,98211.671875,98163.65625,98161.875,98165.0703125
2025-11-22 15:11:57.017,98212.2421875,98162.5703125,98160.7421875,98164.375
2025-11-22 15:11:57.166,98212.515625,98162.4609375,98160.6640625,98164.1875
2025-11-22 15:11:57.346,98211.9453125,98163.171875,98161.7578125,98164.1953125
2025-11-22 15:11:57.495,98212.203125,98161.921875,98161.6484375,98164.3359375
2025-11-22 15:11:57.675,98212.3359375,98163.296875,98161.1015625,98165.296875
2025-11-22 15:11:57.827,98212.90625,98161.78125,98161.0234375,98164.4765625
2025-11-22 15:11:57.975,98211.484375,98163.2578125,98161.5234375,98163.8828125
2025-11-22 15:11:58.160,98211.8125,98163.328125,98161.2109375,98165.078125
2025-11-22 15:11:58.307,98211.890625,98162.515625,98161.2578125,98164.171875
